query_id,tier,tier_name,difficulty,answer_type,pipeline,model,scale,status,latency_ms,cost_usd,judge_score,judge_reasoning,judge_cost_usd,judge_cached,judge_model,answer_preview,gold_preview
q017,1,single_hop,medium,numeric,naive_llm,gpt-4o-mini,150,ok,0.0069160014390945435,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,49% reported gross margin for FY2024.
q018,1,single_hop,easy,numeric,naive_llm,gpt-4o-mini,150,ok,0.007375005225185305,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"$84,039 million ($84.039 billion), for the fiscal year ended June 30, 2024."
q019,1,single_hop,medium,numeric,naive_llm,gpt-4o-mini,150,ok,0.008082999556791037,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Approximately 24.6% ($96,169 million / $391,035 million × 100)."
q020,1,single_hop,easy,numeric,naive_llm,gpt-4o-mini,150,ok,0.008416005584876984,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"$344,758 million ($344.758 billion)."
q021,2,multi_hop,easy,comparative,naive_llm,gpt-4o-mini,150,ok,0.006999995093792677,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Apple: $416,161 million in FY2025, versus NVIDIA: $215,938 million in fiscal 2026. Apple had higher revenue."
q022,2,multi_hop,medium,comparative,naive_llm,gpt-4o-mini,150,ok,0.0034580007195472717,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"AMD spent approximately 23.4% of revenue on R&D ($8,091M / $34,639M) in FY2025, versus NVIDIA approximately 8.6% ($18,49"
q023,2,multi_hop,easy,comparative,naive_llm,gpt-4o-mini,150,ok,0.006167007086332887,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"JPMorgan Chase: $58,471 million, versus Bank of America: $26,973 million for FY2024, using the comparative figures in th"
q024,2,multi_hop,medium,comparative,naive_llm,gpt-4o-mini,150,ok,0.008708004315849394,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"ExxonMobil invested more: $24,306 million in cash additions to property, plant and equipment, versus Chevron capital exp"
q025,2,multi_hop,medium,comparative,naive_llm,gpt-4o-mini,150,ok,0.015208002878353,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Eli Lilly had the higher margin: approximately 83.0% ((65,179−11,052)/65,179), versus Pfizer approximately 74.3% ((62,57"
q026,2,multi_hop,medium,numeric,naive_llm,gpt-4o-mini,150,ok,0.006499998562503606,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Apple revenue increased from $383,285 million in FY2023 to $391,035 million in FY2024, up $7,750 million (approximately "
q027,2,multi_hop,medium,numeric,naive_llm,gpt-4o-mini,150,ok,0.008457995136268437,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Walmart net sales were $706,413 million in fiscal 2026 and Costco net sales were $269,912 million in FY2025. The ratio w"
q028,2,multi_hop,easy,comparative,naive_llm,gpt-4o-mini,150,ok,0.014083001588005573,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"JPMorgan Chase had higher total assets at December 31, 2024: $4,002,814 million, versus Bank of America $3,261,299 milli"
q029,2,multi_hop,hard,comparative,naive_llm,gpt-4o-mini,150,ok,0.013208002201281488,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"NVIDIA revenue grew approximately 65.5% ($215,938M versus $130,497M) in fiscal 2026; AMD grew approximately 34.3% ($34,6"
q031,2,multi_hop,medium,comparative,naive_llm,gpt-4o-mini,150,ok,0.015416997484862804,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Procter & Gamble paid approximately $4.08 per common share in its fiscal year ended June 30, 2025, versus Coca-Cola $2.0"
q032,2,multi_hop,hard,comparative,naive_llm,gpt-4o-mini,150,ok,0.013707998732570559,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"JPMorgan Chase had higher FY2024 return on common equity: 18%, versus Goldman Sachs 12.7%."
q033,2,multi_hop,hard,numeric,naive_llm,gpt-4o-mini,150,ok,0.01266699837287888,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Reality Labs operating loss increased from $16,120 million in FY2023 to $17,729 million in FY2024, a $1,609 million incr"
q034,2,multi_hop,medium,comparative,naive_llm,gpt-4o-mini,150,ok,0.006583002686966211,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"At December 31, 2025, ExxonMobil reported $34,241 million of long-term debt, versus ConocoPhillips $22,424 million. Exxo"
q035,2,multi_hop,medium,comparative,naive_llm,gpt-4o-mini,150,ok,0.0067920045694336295,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Linde had the higher FY2025 reported operating margin: approximately 26.3% ($8,923M/$33,986M), versus Freeport-McMoRan a"
q036,2,multi_hop,medium,comparative,naive_llm,gpt-4o-mini,150,ok,0.007832997653167695,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Apple had more cash and cash equivalents: $35,934 million at September 27, 2025, versus Alphabet $30,708 million at Dece"
q039,2,multi_hop,medium,comparative,naive_llm,gpt-4o-mini,150,ok,0.007041999197099358,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Johnson & Johnson spent approximately 15.6% of revenue on R&D ($14,665M/$94,193M), versus AbbVie approximately 14.9% ($9"
q040,2,multi_hop,hard,descriptive,naive_llm,gpt-4o-mini,150,ok,0.006834001396782696,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"GE Aerospace consolidated revenue increased from $35,348 million in 2023 to $38,702 million in 2024, up $3,354 million ("
q041,3,aggregation,hard,ranking,naive_llm,gpt-4o-mini,150,ok,0.005374997272156179,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Walmart $713,163M > Apple $416,161M > ExxonMobil $332,238M > NVIDIA $215,938M > JPMorgan Chase $182,447M. Walmart and NV"
q044,3,aggregation,hard,numeric,naive_llm,gpt-4o-mini,150,ok,0.007499998901039362,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Combined revenue was $1,270,540 million ($1.270540 trillion): Apple 416,161M + NVIDIA 215,938M + Alphabet 402,836M + Met"
q052,3,aggregation,hard,ranking,naive_llm,gpt-4o-mini,150,ok,0.007041999197099358,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Boeing $89,463M > Caterpillar $67,589M > GE Aerospace $45,855M > Deere $45,684M, for their respective FY2025 periods."
q067,4,pairwise,hard,comparative,naive_llm,gpt-4o-mini,150,ok,0.0030410010367631912,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Apple returned $106,132M ($90,711M buybacks + $15,421M dividends/dividend equivalents), versus JPMorgan $48,216M ($31,59"
q073,4,pairwise,hard,comparative,naive_llm,gpt-4o-mini,150,ok,0.013625001884065568,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"AbbVie was higher as a percentage of assets: ($35,640M goodwill + $52,641M net intangibles)/$133,960M = 65.9%, versus Jo"
q074,4,pairwise,hard,comparative,naive_llm,gpt-4o-mini,150,ok,0.009874995157588273,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"ExxonMobil averaged approximately 4.7 million oil-equivalent barrels per day in 2025, versus ConocoPhillips 2,375 MBOED "
