query_id,tier,tier_name,difficulty,answer_type,pipeline,model,scale,status,latency_ms,cost_usd,judge_score,judge_reasoning,judge_cost_usd,judge_cached,judge_model,answer_preview,gold_preview
q011,1,single_hop,easy,descriptive,vector_rag,gpt-4o-mini,150,ok,1245.376833001501,0.00063083,0.5,"The predicted answer includes 'Consumer Health' and 'Pharmaceutical' which are not part of the gold answer, and misses 'Innovative Medicine'.",0.0,False,gpt-4o,"In its most recent 10-K filing for FY2023, Johnson & Johnson reported three main business segments: **Consumer Health**,",Innovative Medicine and MedTech.
q012,1,single_hop,medium,numeric,vector_rag,gpt-4o-mini,150,ok,1182.331999996677,0.0007947099999999,0.8,"The predicted answer is mostly correct, providing a close approximation of $16 billion compared to the exact $16.448 billion.",0.0,False,gpt-4o,"Chevron's capital expenditures (Capex), excluding equity affiliate capital expenditures, for fiscal year 2024 are estima","$16,448 million ($16.448 billion)."
q013,1,single_hop,easy,numeric,vector_rag,gpt-4o-mini,150,ok,1427.5541659953888,0.0007734099999999,1.0,"The predicted answer correctly states BlackRock's total AUM as $10.0 trillion, matching the gold answer.",0.0,False,gpt-4o,"As reported in its most recent 10-K for the year ended December 31, 2023, BlackRock's total assets under management (AUM","Approximately $10.0 trillion in assets under management as of December 31, 2023."
q014,1,single_hop,medium,numeric,vector_rag,gpt-4o-mini,150,ok,1034.9701670056677,0.0006546999999999,1.0,"The predicted answer correctly states that Home Depot's comparable sales growth rate for fiscal year 2024 was a decrease of 1.8%, matching the gold answer.",0.0,False,gpt-4o,Home Depot's comparable sales (comp sales) growth rate for fiscal year 2024 was a decrease of 1.8%.,Comparable sales decreased 1.8% (growth rate −1.8%) in fiscal 2024.
q015,1,single_hop,easy,numeric,vector_rag,gpt-4o-mini,150,ok,1094.9790829981794,0.0006529299999999,1.0,The predicted answer matches the gold answer exactly in terms of the net revenue figure for fiscal year 2024.,0.0,False,gpt-4o,"Coca-Cola's net revenue for fiscal year 2024 was $47,061 million.","$47,061 million ($47.061 billion)."
q016,1,single_hop,easy,descriptive,vector_rag,gpt-4o-mini,150,ok,1198.1417920032982,0.0006471599999999,0.8,The predicted answer correctly identifies the three categories but omits the detail that Other Bets combines multiple operating segments that are not individually material.,0.0,False,gpt-4o,"Alphabet reports its segment results under three categories: Google Services, Google Cloud, and Other Bets.","Google Services, Google Cloud, and Other Bets. Other Bets combines multiple operating segments that are not individually"
q017,1,single_hop,medium,numeric,vector_rag,gpt-4o-mini,150,ok,984.782624997024,0.0006710799999999,1.0,"The predicted answer correctly states the gross margin percentage as 49%, matching the gold answer.",0.0,False,gpt-4o,AMD's gross margin percentage for fiscal year 2024 was 49%.,49% reported gross margin for FY2024.
q018,1,single_hop,easy,numeric,vector_rag,gpt-4o-mini,150,ok,1223.5333749995334,0.0007230399999999,0.8,"The predicted answer is mostly correct, providing the net sales as $84.0 billion, which is a minor rounding of the gold answer $84.039 billion.",0.0,False,gpt-4o,"Procter & Gamble's net sales for the fiscal year ended June 30, 2024, were $84.0 billion.","$84,039 million ($84.039 billion), for the fiscal year ended June 30, 2024."
q019,1,single_hop,medium,numeric,vector_rag,gpt-4o-mini,150,ok,1643.376833002549,0.0008443,1.0,"The predicted answer correctly calculates and states that approximately 24.6% of Apple's total net sales came from the Services segment, matching the gold answer.",0.0,False,gpt-4o,"In fiscal year 2024, Apple's total net sales were $391,035 million, and the Services segment generated $96,169 million i","Approximately 24.6% ($96,169 million / $391,035 million × 100)."
q020,1,single_hop,easy,numeric,vector_rag,gpt-4o-mini,150,ok,1014.068041004066,0.0007737099999999,1.0,"The predicted answer correctly states the total stockholders' equity as $344.758 billion, matching the gold answer.",0.0,False,gpt-4o,"The total stockholders' equity for JPMorgan Chase as of December 31, 2024, was $344.758 billion.","$344,758 million ($344.758 billion)."
q021,2,multi_hop,easy,comparative,vector_rag,gpt-4o-mini,150,ok,1356.9696659978945,0.00071374,0.0,"The predicted answer incorrectly states that NVIDIA had higher revenue without providing Apple's revenue, which is necessary for comparison.",0.0,False,gpt-4o,"In their most recent fiscal year, NVIDIA had a total revenue of $60.9 billion for the fiscal year ended January 28, 2024","Apple: $416,161 million in FY2025, versus NVIDIA: $215,938 million in fiscal 2026. Apple had higher revenue."
q022,2,multi_hop,medium,comparative,vector_rag,gpt-4o-mini,150,ok,1954.211458003556,0.0008391099999999,0.0,"The predicted answer incorrectly states that NVIDIA spent more on R&D as a percentage of revenue, while the gold answer clearly indicates that AMD spent a higher percentage.",0.0,False,gpt-4o,"In their most recent fiscal years, NVIDIA spent approximately $11.33 billion on operating expenses, which includes R&D, ","AMD spent approximately 23.4% of revenue on R&D ($8,091M / $34,639M) in FY2025, versus NVIDIA approximately 8.6% ($18,49"
q023,2,multi_hop,easy,comparative,vector_rag,gpt-4o-mini,150,ok,1235.889999996289,0.00072137,0.5,"The predicted answer correctly identifies JPMorgan Chase's net income but fails to provide Bank of America's figure, thus not confirming the comparative result.",0.0,False,gpt-4o,"The retrieved context does not provide the FY2024 net income figures for Bank of America, so I cannot determine whether ","JPMorgan Chase: $58,471 million, versus Bank of America: $26,973 million for FY2024, using the comparative figures in th"
q024,2,multi_hop,medium,comparative,vector_rag,gpt-4o-mini,150,ok,1325.897916998656,0.00067847,1.0,The predicted answer correctly identifies that ExxonMobil's amount was higher and provides comparable figures to the gold answer.,0.0,False,gpt-4o,"ExxonMobil's cash additions to property, plant, and equipment for FY2024 were $24.3 billion. In comparison, Chevron's ca","ExxonMobil invested more: $24,306 million in cash additions to property, plant and equipment, versus Chevron capital exp"
q025,2,multi_hop,medium,comparative,vector_rag,gpt-4o-mini,150,ok,1620.750957998098,0.0007466199999999,0.0,"The predicted answer does not provide any comparative analysis or figures, failing to address the question.",0.0,False,gpt-4o,"The retrieved context does not provide specific revenue and cost-of-sales figures for Eli Lilly in FY2025, nor does it p","Eli Lilly had the higher margin: approximately 83.0% ((65,179−11,052)/65,179), versus Pfizer approximately 74.3% ((62,57"
q026,2,multi_hop,medium,numeric,vector_rag,gpt-4o-mini,150,ok,1263.07870799792,0.00070975,1.0,"The predicted answer correctly states the revenue change from $383.3 billion to $391.0 billion, with an approximate increase of 2%, matching the gold answer.",0.0,False,gpt-4o,"Apple's total net sales increased from $383.3 billion in fiscal year 2023 to $391.0 billion in fiscal year 2024, represe","Apple revenue increased from $383,285 million in FY2023 to $391,035 million in FY2024, up $7,750 million (approximately "
q027,2,multi_hop,medium,numeric,vector_rag,gpt-4o-mini,150,ok,1612.0246669961489,0.0007629699999999,0.0,"The predicted answer uses incorrect fiscal year data for both Walmart and Costco, leading to an incorrect ratio calculation.",0.0,False,gpt-4o,"For Walmart's most recent fiscal year (FY2024), the net sales were $642,637 million. For Costco's most recent fiscal yea","Walmart net sales were $706,413 million in fiscal 2026 and Costco net sales were $269,912 million in FY2025. The ratio w"
q028,2,multi_hop,easy,comparative,vector_rag,gpt-4o-mini,150,ok,1105.3552079974909,0.0006854899999999,0.0,The predicted answer fails to provide any comparative information about the total assets of JPMorgan Chase and Bank of America for fiscal year 2024.,0.0,False,gpt-4o,"The retrieved context does not provide total asset figures for Bank of America in fiscal year 2024, so I cannot determin","JPMorgan Chase had higher total assets at December 31, 2024: $4,002,814 million, versus Bank of America $3,261,299 milli"
q029,2,multi_hop,hard,comparative,vector_rag,gpt-4o-mini,150,ok,1620.516334005515,0.00077007,0.2,"The predicted answer provides NVIDIA's growth rate but lacks AMD's growth rate, making it unable to compare the two as required.",0.0,False,gpt-4o,"In NVIDIA's most recent fiscal year (FY2024), the company reported a revenue of $60.92 billion, which represents a growt","NVIDIA revenue grew approximately 65.5% ($215,938M versus $130,497M) in fiscal 2026; AMD grew approximately 34.3% ($34,6"
q031,2,multi_hop,medium,comparative,vector_rag,gpt-4o-mini,150,ok,1432.1307499994873,0.00070154,0.2,"The predicted answer provides some information about Procter & Gamble's dividends but lacks any information about Coca-Cola, making it mostly wrong for a comparative question.",0.0,False,gpt-4o,"In their most recent fiscal years, Procter & Gamble (P&G) paid a dividend per share of $3.68 for FY2023 and $3.52 for FY","Procter & Gamble paid approximately $4.08 per common share in its fiscal year ended June 30, 2025, versus Coca-Cola $2.0"
q032,2,multi_hop,hard,comparative,vector_rag,gpt-4o-mini,150,ok,1297.39658300241,0.00076809,0.2,"The predicted answer correctly identifies JPMorgan Chase's ROE but fails to provide Goldman Sachs' ROE, which is necessary to determine the comparison.",0.0,False,gpt-4o,The retrieved context does not provide the return on equity (ROE) for Goldman Sachs in fiscal year 2024. It only provide,"JPMorgan Chase had higher FY2024 return on common equity: 18%, versus Goldman Sachs 12.7%."
q033,2,multi_hop,hard,numeric,vector_rag,gpt-4o-mini,150,ok,1541.9625420036027,0.00080954,0.0,"The predicted answer provides incorrect figures for both the 2023 and 2024 operating losses, leading to an incorrect calculation of the increase.",0.0,False,gpt-4o,"The operating loss for Meta Platforms' Reality Labs segment increased from fiscal year 2023 to 2024. In 2023, the operat","Reality Labs operating loss increased from $16,120 million in FY2023 to $17,729 million in FY2024, a $1,609 million incr"
q034,2,multi_hop,medium,comparative,vector_rag,gpt-4o-mini,150,ok,1549.4421670009615,0.0007695099999999,0.2,"The predicted answer provides a figure for ConocoPhillips but lacks the necessary information for ExxonMobil, making it mostly wrong for a comparative question.",0.0,False,gpt-4o,"As of their most recent fiscal year ends, the long-term debt figures are as follows:

- **ConocoPhillips**: As of Decemb","At December 31, 2025, ExxonMobil reported $34,241 million of long-term debt, versus ConocoPhillips $22,424 million. Exxo"
q035,2,multi_hop,medium,comparative,vector_rag,gpt-4o-mini,150,ok,1418.6436249947292,0.0007528799999999,0.0,"The predicted answer fails to provide any comparative information about the operating profit margins of Linde and Freeport-McMoRan, which is required to answer the question.",0.0,False,gpt-4o,The retrieved context does not provide specific figures for the operating profit margins of Linde or Freeport-McMoRan fo,"Linde had the higher FY2025 reported operating margin: approximately 26.3% ($8,923M/$33,986M), versus Freeport-McMoRan a"
q036,2,multi_hop,medium,comparative,vector_rag,gpt-4o-mini,150,ok,1305.865583999548,0.0007516799999999,0.5,"The predicted answer correctly identifies that Apple had more cash and cash equivalents than Alphabet, but the amounts and the difference are incorrect.",0.0,False,gpt-4o,"At the end of their most recent fiscal year, Apple had $24.048 billion in cash and cash equivalents, while Alphabet had ","Apple had more cash and cash equivalents: $35,934 million at September 27, 2025, versus Alphabet $30,708 million at Dece"
q039,2,multi_hop,medium,comparative,vector_rag,gpt-4o-mini,150,ok,1231.0560409969185,0.0006960999999999,0.0,"The predicted answer does not provide any comparison or figures, failing to address the question.",0.0,False,gpt-4o,The retrieved context does not provide specific figures for AbbVie and Johnson & Johnson's reported R&D expense as a per,"Johnson & Johnson spent approximately 15.6% of revenue on R&D ($14,665M/$94,193M), versus AbbVie approximately 14.9% ($9"
q040,2,multi_hop,hard,descriptive,vector_rag,gpt-4o-mini,150,ok,1394.286667004053,0.00079773,0.0,"The predicted answer does not provide any information about the revenue change or its drivers, which are key components of the question.",0.0,False,gpt-4o,The retrieved context does not provide specific figures for consolidated revenue from continuing operations for GE Aeros,"GE Aerospace consolidated revenue increased from $35,348 million in 2023 to $38,702 million in 2024, up $3,354 million ("
q041,3,aggregation,hard,ranking,vector_rag,gpt-4o-mini,150,ok,1709.3901249972987,0.0007637099999999,0.0,"The predicted answer fails to provide any ranking or revenue figures, which is required for a ranking question.",0.0,False,gpt-4o,"The retrieved context does not provide total revenue figures for Walmart, Apple, NVIDIA, or JPMorgan Chase. It only incl","Walmart $713,163M > Apple $416,161M > ExxonMobil $332,238M > NVIDIA $215,938M > JPMorgan Chase $182,447M. Walmart and NV"
q044,3,aggregation,hard,numeric,vector_rag,gpt-4o-mini,150,ok,2439.5003329991596,0.0008493599999999,0.2,"The predicted answer provides partial revenue data for NVIDIA and Alphabet but lacks the complete revenue figures for Apple, Meta, and AMD, resulting in an incomplete total.",0.0,False,gpt-4o,"The total combined revenue of the five technology companies in their most recent fiscal years is as follows:

1. **NVIDI","Combined revenue was $1,270,540 million ($1.270540 trillion): Apple 416,161M + NVIDIA 215,938M + Alphabet 402,836M + Met"
q052,3,aggregation,hard,ranking,vector_rag,gpt-4o-mini,150,ok,1602.622957994754,0.00078064,0.0,"The predicted answer does not provide any ranking or attempt to rank the companies, which is required for a ranking question.",0.0,False,gpt-4o,"The retrieved context does not provide specific figures for the FY2025 consolidated total revenue for Boeing, Caterpilla","Boeing $89,463M > Caterpillar $67,589M > GE Aerospace $45,855M > Deere $45,684M, for their respective FY2025 periods."
q067,4,pairwise,hard,comparative,vector_rag,gpt-4o-mini,150,ok,2165.8753329975298,0.0008422499999999,0.2,"The predicted answer provides JPMorgan's total but lacks Apple's figures, preventing a valid comparison.",0.0,False,gpt-4o,"For FY2025, the total cash outflow for share repurchases and dividends paid is as follows:

**JPMorgan Chase:**
- Share ","Apple returned $106,132M ($90,711M buybacks + $15,421M dividends/dividend equivalents), versus JPMorgan $48,216M ($31,59"
q073,4,pairwise,hard,comparative,vector_rag,gpt-4o-mini,150,ok,1943.3365000004417,0.00049442,0.2,"The predicted answer acknowledges the relevant figures for AbbVie but fails to provide any comparative analysis or figures for Johnson & Johnson, making it mostly wrong.",0.0,False,gpt-4o,"As of December 31, 2025, AbbVie reported the following figures for goodwill and intangible assets:

- Goodwill: $35.6 bi","AbbVie was higher as a percentage of assets: ($35,640M goodwill + $52,641M net intangibles)/$133,960M = 65.9%, versus Jo"
q074,4,pairwise,hard,comparative,vector_rag,gpt-4o-mini,150,ok,1513.9599999965867,0.0007971499999999,0.2,"The predicted answer provides ConocoPhillips' production but fails to provide any information about ExxonMobil's production, making a comparison impossible.",0.0,False,gpt-4o,"For the most recent fiscal year, ConocoPhillips reported total company production of 2,375 MBOED (thousand barrels of oi","ExxonMobil averaged approximately 4.7 million oil-equivalent barrels per day in 2025, versus ConocoPhillips 2,375 MBOED "
q001,1,single_hop,easy,numeric,naive_llm,gpt-4o-mini,150,ok,0.0206249969778582,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"$391,035 million ($391.035 billion)."
q002,1,single_hop,easy,numeric,naive_llm,gpt-4o-mini,150,ok,0.0236249979934655,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"$18,497 million ($18.497 billion) in fiscal 2026, ended January 25, 2026."
q003,1,single_hop,easy,numeric,naive_llm,gpt-4o-mini,150,ok,0.0059589947341009,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"$177,556 million ($177.556 billion), reported total net revenue for FY2024."
q004,1,single_hop,easy,numeric,naive_llm,gpt-4o-mini,150,ok,0.0070829992182552,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"$349,585 million ($349.585 billion)."
q005,1,single_hop,easy,numeric,naive_llm,gpt-4o-mini,150,ok,0.0119169999379664,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"$58,496 million ($58.496 billion)."
q006,1,single_hop,easy,numeric,naive_llm,gpt-4o-mini,150,ok,0.004916000762023,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Approximately 2.1 million associates worldwide as of January 31, 2026."
q007,1,single_hop,easy,numeric,naive_llm,gpt-4o-mini,150,ok,0.0045830020098946,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"$66,517 million ($66.517 billion)."
q008,1,single_hop,easy,descriptive,naive_llm,gpt-4o-mini,150,ok,0.0067500004661269,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,Advertising placements on its family of apps are its primary source of revenue.
q009,1,single_hop,medium,numeric,naive_llm,gpt-4o-mini,150,ok,0.0066249995143152,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,20.2% reported operating profit margin for FY2024.
q010,1,single_hop,medium,numeric,naive_llm,gpt-4o-mini,150,ok,0.0066659995354712,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"$1,348 million ($1.348 billion)."
q011,1,single_hop,easy,descriptive,naive_llm,gpt-4o-mini,150,ok,0.0105419967439956,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,Innovative Medicine and MedTech.
q012,1,single_hop,medium,numeric,naive_llm,gpt-4o-mini,150,ok,0.0066249995143152,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"$16,448 million ($16.448 billion)."
q013,1,single_hop,easy,numeric,naive_llm,gpt-4o-mini,150,ok,0.006791997293476,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Approximately $10.0 trillion in assets under management as of December 31, 2023."
q014,1,single_hop,medium,numeric,naive_llm,gpt-4o-mini,150,ok,0.0127499952213838,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,Comparable sales decreased 1.8% (growth rate −1.8%) in fiscal 2024.
q015,1,single_hop,easy,numeric,naive_llm,gpt-4o-mini,150,ok,0.007167000148911,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"$47,061 million ($47.061 billion)."
q016,1,single_hop,easy,descriptive,naive_llm,gpt-4o-mini,150,ok,0.007167000148911,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Google Services, Google Cloud, and Other Bets. Other Bets combines multiple operating segments that are not individually"
q017,1,single_hop,medium,numeric,naive_llm,gpt-4o-mini,150,ok,0.0069160014390945,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,49% reported gross margin for FY2024.
q018,1,single_hop,easy,numeric,naive_llm,gpt-4o-mini,150,ok,0.0073750052251853,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"$84,039 million ($84.039 billion), for the fiscal year ended June 30, 2024."
q019,1,single_hop,medium,numeric,naive_llm,gpt-4o-mini,150,ok,0.008082999556791,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Approximately 24.6% ($96,169 million / $391,035 million × 100)."
q020,1,single_hop,easy,numeric,naive_llm,gpt-4o-mini,150,ok,0.0084160055848769,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"$344,758 million ($344.758 billion)."
q021,2,multi_hop,easy,comparative,naive_llm,gpt-4o-mini,150,ok,0.0069999950937926,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Apple: $416,161 million in FY2025, versus NVIDIA: $215,938 million in fiscal 2026. Apple had higher revenue."
q022,2,multi_hop,medium,comparative,naive_llm,gpt-4o-mini,150,ok,0.0034580007195472,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"AMD spent approximately 23.4% of revenue on R&D ($8,091M / $34,639M) in FY2025, versus NVIDIA approximately 8.6% ($18,49"
q023,2,multi_hop,easy,comparative,naive_llm,gpt-4o-mini,150,ok,0.0061670070863328,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"JPMorgan Chase: $58,471 million, versus Bank of America: $26,973 million for FY2024, using the comparative figures in th"
q024,2,multi_hop,medium,comparative,naive_llm,gpt-4o-mini,150,ok,0.0087080043158493,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"ExxonMobil invested more: $24,306 million in cash additions to property, plant and equipment, versus Chevron capital exp"
q025,2,multi_hop,medium,comparative,naive_llm,gpt-4o-mini,150,ok,0.015208002878353,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Eli Lilly had the higher margin: approximately 83.0% ((65,179−11,052)/65,179), versus Pfizer approximately 74.3% ((62,57"
q026,2,multi_hop,medium,numeric,naive_llm,gpt-4o-mini,150,ok,0.0064999985625036,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Apple revenue increased from $383,285 million in FY2023 to $391,035 million in FY2024, up $7,750 million (approximately "
q027,2,multi_hop,medium,numeric,naive_llm,gpt-4o-mini,150,ok,0.0084579951362684,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Walmart net sales were $706,413 million in fiscal 2026 and Costco net sales were $269,912 million in FY2025. The ratio w"
q028,2,multi_hop,easy,comparative,naive_llm,gpt-4o-mini,150,ok,0.0140830015880055,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"JPMorgan Chase had higher total assets at December 31, 2024: $4,002,814 million, versus Bank of America $3,261,299 milli"
q029,2,multi_hop,hard,comparative,naive_llm,gpt-4o-mini,150,ok,0.0132080022012814,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"NVIDIA revenue grew approximately 65.5% ($215,938M versus $130,497M) in fiscal 2026; AMD grew approximately 34.3% ($34,6"
q031,2,multi_hop,medium,comparative,naive_llm,gpt-4o-mini,150,ok,0.0154169974848628,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Procter & Gamble paid approximately $4.08 per common share in its fiscal year ended June 30, 2025, versus Coca-Cola $2.0"
q032,2,multi_hop,hard,comparative,naive_llm,gpt-4o-mini,150,ok,0.0137079987325705,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"JPMorgan Chase had higher FY2024 return on common equity: 18%, versus Goldman Sachs 12.7%."
q033,2,multi_hop,hard,numeric,naive_llm,gpt-4o-mini,150,ok,0.0126669983728788,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Reality Labs operating loss increased from $16,120 million in FY2023 to $17,729 million in FY2024, a $1,609 million incr"
q034,2,multi_hop,medium,comparative,naive_llm,gpt-4o-mini,150,ok,0.0065830026869662,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"At December 31, 2025, ExxonMobil reported $34,241 million of long-term debt, versus ConocoPhillips $22,424 million. Exxo"
q035,2,multi_hop,medium,comparative,naive_llm,gpt-4o-mini,150,ok,0.0067920045694336,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Linde had the higher FY2025 reported operating margin: approximately 26.3% ($8,923M/$33,986M), versus Freeport-McMoRan a"
q036,2,multi_hop,medium,comparative,naive_llm,gpt-4o-mini,150,ok,0.0078329976531676,0.0,0.0,degenerate answer: EXCEEDS_CONTEXT,0.0,False,gpt-4o-mini,EXCEEDS_CONTEXT,"Apple had more cash and cash equivalents: $35,934 million at September 27, 2025, versus Alphabet $30,708 million at Dece"
